"","esttrend","estseasonal","residseries","Yearfrac","year_tre","month_tre","resid"
"282",53.01844375,16.5053288,-1.123811002,1923.4167,565.300016824076,396.790281207311,1667.86659683449
"283",53.02967882,26.02638729,3.643890946,1923.5,566.245981811639,439.999987701125,1809.89016330088
"284",53.04095952,25.01005256,0.648940464,1923.5833,567.195788731864,435.387525186701,1720.67452996577
"285",53.05229858,14.41755244,2.130110587,1923.6667,568.150509419129,387.315262874521,1764.79663862656
"286",53.06366795,2.288725712,-6.352436602,1923.75,569.10778213311,332.270643247233,1512.11272137652
"287",53.07508039,-13.01720783,6.94207992,1923.8333,570.068681234109,262.807264080066,1908.13887223373
"288",53.08654893,-22.44959414,0.763006862,1923.9167,571.034303815764,219.999981211313,1724.07241784438
"289",53.09804536,-22.44959414,-2.748494161,1924,572.002274666144,219.999981211313,1619.4694237025
"290",53.10958279,-19.79944437,5.489814014,1924.0833,572.973697614685,232.02723572788,1864.87778215779
"291",53.1211746,-12.13366649,-7.487546415,1924.1667,573.949699224153,266.817066353274,1478.29929391575
"292",53.13279254,-1.472729798,-4.560105682,1924.25,574.927900914718,315.199916421287,1565.50390067479
"293",53.14445012,7.801808243,4.153694024,1924.3333,575.909440194823,357.290831736873,1825.07652606491
"294",53.15616114,16.5053288,-0.261528195,1924.4167,576.89547899019,396.790281207311,1693.55286684223
"295",53.16789736,26.02638729,-1.0943276,1924.5,577.883639562962,439.999987701125,1668.74486857825
"296",53.17967275,25.01005256,0.610227036,1924.5833,578.875098152442,435.387525186701,1719.5213078947
"297",53.19150155,14.41755244,0.790907805,1924.6667,579.871053731258,387.315262874521,1724.90355021713
"298",53.20335557,2.288725712,-0.992124226,1924.75,580.869132771431,332.270643247233,1671.78937258431
"299",53.21524924,-13.01720783,-1.298089118,1924.8333,581.870550243119,262.807264080066,1662.67508111867
"300",53.22719727,-22.44959414,-8.277641291,1924.9167,582.876544691784,219.999981211313,1454.76340736911
"301",53.2391715,-22.44959414,3.110379694,1925,583.884745115371,219.999981211313,1793.99756523468
"302",53.25118681,-19.79944437,7.948209802,1925.0833,584.896404372922,232.02723572788,1938.11015729487
"303",53.26325836,-12.13366649,2.270370016,1925.1667,585.912798898779,266.817066353274,1768.97478242715
"304",53.27535797,-1.472729798,2.297328889,1925.25,586.931556006939,315.199916421287,1769.77785177443
"305",53.28750092,7.801808243,3.710643032,1925.3333,587.953962235447,357.290831736873,1811.87862009331
"306",53.29970277,16.5053288,-0.605069626,1925.4167,588.981327697657,396.790281207311,1683.31921973263
"307",53.31193524,26.02638729,2.261634524,1925.5,590.011271287809,439.999987701125,1768.71456361687
"308",53.32421395,25.01005256,-0.234314366,1925.5833,591.045108171109,435.387525186701,1694.36353099321
"309",53.33655477,14.41755244,-4.954145209,1925.6667,592.084174562135,387.315262874521,1553.76598174369
"310",53.34892921,2.288725712,-12.43769786,1925.75,593.126071673654,332.270643247233,1330.84079704755
"311",53.36135312,-13.01720783,-2.044193214,1925.8333,594.172134036294,262.807264080066,1640.44962201388
"312",53.37384261,-22.44959414,5.475713591,1925.9167,595.223718072044,219.999981211313,1864.45774911357
"313",53.38636881,-22.44959414,1.263182388,1926,596.27839299861,219.999981211313,1738.97198850473
"314",53.39894772,-19.79944437,3.900448661,1926.0833,597.337505976252,232.02723572788,1817.53267998632
"315",53.41159556,-12.13366649,0.222033051,1926.1667,598.402422688681,266.817066353274,1707.95751996672
"316",53.42428295,-1.472729798,5.648403909,1926.25,599.470669412873,315.199916421287,1869.6019664166
"317",53.43702591,7.801808243,0.661117797,1926.3333,600.543594993037,357.290831736873,1721.03727668978
"318",53.44984065,16.5053288,1.744792747,1926.4167,601.622564270907,396.790281207311,1753.31852727296
"319",53.46269714,26.02638729,1.410872628,1926.5,602.705048795077,439.999987701125,1743.37148638565
"320",53.47561131,25.01005256,-0.885711984,1926.5833,603.792389831976,435.387525186701,1674.95925322898
"321",53.48859925,14.41755244,-10.10618942,1926.6667,604.885942119642,387.315262874521,1400.29336507861
"322",53.50163014,2.288725712,2.209601205,1926.75,605.983110690624,332.270643247233,1767.16455952264
"323",53.51471973,-13.01720783,1.302439906,1926.8333,607.085221655805,262.807264080066,1740.14141830084
"324",53.52788388,-22.44959414,-1.978327407,1926.9167,608.193610387787,219.999981211313,1642.4116777213
"325",53.54109089,-22.44959414,-2.491539692,1927,609.305607825311,219.999981211313,1627.12375916744
"326",53.55435623,-19.79944437,-0.154960116,1927.0833,610.422516503951,232.02723572788,1696.72738966605
"327",53.56769544,-12.13366649,0.365933447,1927.1667,611.545644853107,266.817066353274,1712.24412338252
"328",53.58107589,-1.472729798,-3.808389037,1927.25,612.672245507829,315.199916421287,1587.89655022786
"329",53.59451271,7.801808243,-8.796369278,1927.3333,613.803592376535,357.290831736873,1439.31118331165
"330",53.60802108,16.5053288,-0.513387407,1927.4167,614.940963577521,396.790281207311,1686.05031237768
"331",53.62156739,26.02638729,-0.747997623,1927.5,616.081529232268,439.999987701125,1679.0615828033
"332",53.63516639,25.01005256,-6.045267336,1927.5833,617.226531254141,435.387525186701,1521.26288955859
"333",53.64883289,14.41755244,-3.566422796,1927.6667,618.377216608352,387.315262874521,1595.10440610604
"334",53.66253232,2.288725712,3.748699025,1927.75,619.530674586769,332.270643247233,1813.01225804095
"335",53.67627906,-13.01720783,0.640880317,1927.8333,620.688115949675,262.807264080066,1720.43442879424
"336",53.69008753,-22.44959414,-8.340530799,1927.9167,621.850754825251,219.999981211313,1452.89001169192
"337",53.70392226,-22.44959414,-1.354371062,1928,623.015604727601,219.999981211313,1660.99851607712
"338",53.71779729,-19.79944437,-2.818401418,1928.0833,624.183847789851,232.02723572788,1617.38697851836
"339",53.73172666,-12.13366649,3.101902463,1928.1667,625.356666145128,266.817066353274,1793.74503967971
"340",53.74567414,-1.472729798,-0.772987278,1928.25,626.531009317422,315.199916421287,1678.31717386865
"341",53.75965343,7.801808243,8.038489783,1928.3333,627.708030812704,357.290831736873,1940.79947911531
"342",53.77367827,16.5053288,-4.979044404,1928.4167,628.888887504846,396.790281207311,1553.02426749339
"343",53.78771179,26.02638729,-0.214142023,1928.5,630.070475031428,439.999987701125,1694.96443854324
"344",53.80176743,25.01005256,-0.91186855,1928.5833,631.253925007066,435.387525186701,1674.18008355135
"345",53.81585864,14.41755244,2.066551619,1928.6667,632.440369888354,387.315262874521,1762.90330061702
"346",53.82994808,2.288725712,-2.218716735,1928.75,633.626665740038,332.270643247233,1635.25079600608
"347",53.84404901,-13.01720783,1.573110233,1928.8333,634.813929021182,262.807264080066,1748.20433112476
"348",53.85817466,-22.44959414,-0.108617815,1928.9167,636.003273664925,219.999981211313,1698.10786582375
"349",53.87228739,-22.44959414,-11.12273619,1929,637.191530476759,219.999981211313,1370.01177463316
"350",53.88640031,-19.79944437,-8.787004524,1929.0833,638.379803286122,232.02723572788,1439.59014700876
"351",53.90052649,-12.13366649,-1.066897302,1929.1667,639.569192554548,266.817066353274,1669.56198105585
"352",53.91462817,-1.472729798,-3.341941315,1929.25,640.75651898383,315.199916421287,1601.79141399475
"353",53.92871838,7.801808243,-0.530575194,1929.3333,641.942879667602,357.290831736873,1685.53831082304
"354",53.94281005,16.5053288,0.251823834,1929.4167,643.129363279746,396.790281207311,1708.84494818594
"355",53.95686547,26.02638729,2.616704291,1929.5,644.312794731931,439.999987701125,1779.29162468397
"356",53.9708976,25.01005256,5.719001292,1929.5833,645.494265223966,435.387525186701,1871.70496954603
"357",53.9849193,14.41755244,-5.602509078,1929.6667,646.674857535907,387.315262874521,1534.45207536958
"358",53.99889301,2.288725712,1.51233834,1929.75,647.85140920905,332.270643247233,1746.39401641153
"359",54.01283165,-13.01720783,-2.295672331,1929.8333,649.025008075301,262.807264080066,1632.95839007914
"360",54.02674799,-22.44959414,6.822808764,1929.9167,650.196729336941,219.999981211313,1904.58594146405
"361",54.04060478,-22.44959414,-20.49105358,1930,651.363436636498,219.999981211313,1090.94192881885
"362",54.05441487,-19.79944437,6.644981047,1930.0833,652.52621191205,232.02723572788,1899.28868780592
"363",54.06819091,-12.13366649,-3.134561871,1930.1667,653.686120262178,266.817066353274,1607.96897470847
"364",54.08189606,-1.472729798,9.790790797,1930.25,654.840059850388,315.199916421287,1992.99822019546
"365",54.09554307,7.801808243,5.302600294,1930.3333,655.98910419501,357.290831736873,1859.3009318228
"366",54.10914445,16.5053288,3.985489236,1930.4167,657.134306606971,396.790281207311,1820.06592679738
"367",54.12266381,26.02638729,1.25090596,1930.5,658.272603138659,439.999987701125,1738.60628987108
"368",54.13611375,25.01005256,0.053785382,1930.5833,659.405054678776,435.387525186701,1702.94564333062
"369",54.14950658,14.41755244,1.532903383,1930.6667,660.532697698748,387.315262874521,1747.00662197774
"370",54.16280643,2.288725712,-7.651575086,1930.75,661.65251203367,332.270643247233,1473.41309567764
"371",54.17602571,-13.01720783,1.741133906,1930.8333,662.765542574716,262.807264080066,1753.20953521481
"372",54.18917641,-22.44959414,-0.539619968,1930.9167,663.872798850107,219.999981211313,1685.26887890901
"373",54.20222326,-22.44959414,3.047327935,1931,664.971311213447,219.999981211313,1792.11933631374
"374",54.21517838,-19.79944437,1.284217881,1931.0833,666.062100138633,232.02723572788,1739.5986081573
"375",54.22805341,-12.13366649,-1.294424736,1931.1667,667.146145684751,266.817066353274,1662.78423823592
"376",54.24081371,-1.472729798,2.331873144,1931.25,668.220531249844,315.199916421287,1770.80687966869
"377",54.25347104,7.801808243,6.74467273,1931.3333,669.286246996702,357.290831736873,1902.25837184262
"378",54.26603662,16.5053288,4.628596641,1931.4167,670.344237621453,396.790281207311,1839.22325002673
"379",54.27847652,26.02638729,3.095093247,1931.5,671.391646302377,439.999987701125,1793.54220209638
"380",54.29080206,25.01005256,3.199097533,1931.5833,672.429426155356,435.387525186701,1796.64035290082
"381",54.30302401,14.41755244,2.079385471,1931.6667,673.45848398764,387.315262874521,1763.28560417803
"382",54.31510922,2.288725712,1.596122131,1931.75,674.476028651568,332.270643247233,1748.88982528123
"383",54.32706855,-13.01720783,-4.50990842,1931.8333,675.482974532165,262.807264080066,1566.99921104735
"384",54.33891227,-22.44959414,-0.089356367,1931.9167,676.480186337922,219.999981211313,1698.68163901052
"385",54.35060812,-22.44959414,-6.30105692,1932,677.464947856969,219.999981211313,1513.64325448474
"386",54.3621665,-19.79944437,-0.562769671,1932.0833,678.438134743473,232.02723572788,1684.57927972296
"387",54.37359719,-12.13366649,-9.639969104,1932.1667,679.400570449141,266.817066353274,1414.18145472003
"388",54.38486892,-1.472729798,1.187817935,1932.25,680.349622117647,315.199916421287,1736.72698063373
"389",54.39599168,7.801808243,2.902152717,1932.3333,681.286130882174,357.290831736873,1787.79475762829
"390",54.40697476,16.5053288,0.487657863,1932.4167,682.210878937648,396.790281207311,1715.87013353897
"391",54.41778807,26.02638729,0.955781694,1932.5,683.121332780808,439.999987701125,1729.81492638711
"392",54.42844121,25.01005256,0.161459066,1932.5833,684.018300707809,435.387525186701,1706.15310067234
"393",54.43894305,14.41755244,2.543465738,1932.6667,684.902529550619,387.315262874521,1777.10994457617
"394",54.44926487,2.288725712,-4.438033527,1932.75,685.771601156576,332.270643247233,1569.14026951841
"395",54.45941594,-13.01720783,6.457744916,1932.8333,686.626296036653,262.807264080066,1893.71116987674
"396",54.46940481,-22.44959414,-7.71984965,1932.9167,687.467334079613,219.999981211313,1471.37928626925
"397",54.4792043,-22.44959414,0.570346898,1933,688.292426796969,219.999981211313,1718.33333106819
"398",54.48882345,-19.79944437,-8.889425835,1933.0833,689.102335334265,232.02723572788,1436.53915094629
"399",54.49827057,-12.13366649,1.835356716,1933.1667,689.897759372862,266.817066353274,1756.01630872218
"400",54.50752025,-1.472729798,-2.534833397,1933.25,690.676559453872,315.199916421287,1625.83409667245
"401",54.51658139,7.801808243,-2.918436166,1933.3333,691.439484935192,357.290831736873,1614.40707502681
"402",54.52546216,16.5053288,6.969169608,1933.4167,692.187223710528,396.790281207311,1908.94583838769
"403",54.53413912,26.02638729,5.33943065,1933.5,692.9178021901,439.999987701125,1860.39805965721
"404",54.54262109,25.01005256,-3.052719942,1933.5833,693.631962996002,435.387525186701,1610.40693806479
"405",54.55091623,14.41755244,0.031491666,1933.6667,694.330393179965,387.315262874521,1702.28154287077
"406",54.55900321,2.288725712,5.152228142,1933.75,695.01129680897,332.270643247233,1854.82154331295
"407",54.56689089,-13.01720783,5.450270879,1933.8333,695.675419873011,262.807264080066,1863.69984420713
"408",54.57458749,-22.44959414,10.67496675,1933.9167,696.323454475668,219.999981211313,2019.33665820993
"409",54.58207388,-22.44959414,9.767477317,1934,696.95378991846,219.999981211313,1992.30374230812
"410",54.58935907,-19.79944437,6.210039486,1934.0833,697.567184821006,232.02723572788,1886.33235111135
"411",54.59645135,-12.13366649,8.137174993,1934.1667,698.164337180715,266.817066353274,1943.73918164592
"412",54.60333391,-1.472729798,9.869352945,1934.25,698.743831637341,315.199916421287,1995.33848319217
"413",54.61001589,7.801808243,11.1881303,1934.3333,699.306437756182,357.290831736873,2034.62312501228
"414",54.61650571,16.5053288,0.378125107,1934.4167,699.852864480322,396.790281207311,1712.60729688901
"415",54.62278888,26.02638729,3.850780888,1934.5,700.381891787755,439.999987701125,1816.05314239424
"416",54.62887464,25.01005256,3.96102747,1934.5833,700.894297663527,435.387525186701,1819.3372429813
"417",54.63477156,14.41755244,-2.952364621,1934.6667,701.390803680353,387.315262874521,1613.39639100412
"418",54.64046739,2.288725712,3.970763962,1934.75,701.87037841866,332.270643247233,1819.62728026421
"419",54.64597144,-13.01720783,6.671191288,1934.8333,702.333805757324,262.807264080066,1900.06945639116
"420",54.65129236,-22.44959414,2.09826093,1934.9167,702.781814004859,219.999981211313,1763.84787926047
"421",54.65642001,-22.44959414,-0.006868807,1935,703.21354939845,219.999981211313,1701.13883486464
"422",54.6613637,-19.79944437,3.33803579,1935.0833,703.629795816975,232.02723572788,1800.77914072627
"423",54.66613207,-12.13366649,-4.432506656,1935.1667,704.031280726971,266.817066353274,1569.30490773182
"424",54.6707169,-1.472729798,-4.798030044,1935.25,704.417312024856,315.199916421287,1558.41644705269
"425",54.67512739,7.801808243,-4.576980305,1935.3333,704.788664327778,357.290831736873,1565.00122786358
"426",54.67937204,16.5053288,-0.584742121,1935.4167,705.146053314626,396.790281207311,1683.92474935444
"427",54.68344433,26.02638729,1.990125437,1935.5,705.488930017593,439.999987701125,1760.62666523641
"428",54.68735318,25.01005256,1.602549793,1935.5833,705.818045478524,435.387525186701,1749.08129687304
"429",54.69110683,14.41755244,4.491299259,1935.6667,706.134093484951,387.315262874521,1835.13334170804
"430",54.69470018,2.288725712,1.91653117,1935.75,706.436644629542,332.270643247233,1758.43438887668
"431",54.69814174,-13.01720783,-8.280978194,1935.8333,706.726415433159,262.807264080066,1454.66400542029
"432",54.70143931,-22.44959414,0.548113174,1935.9167,707.004062636429,219.999981211313,1717.67101769106
"433",54.70458894,-22.44959414,-2.455037745,1936,707.269253659163,219.999981211313,1628.21110412995
"434",54.70759858,-19.79944437,-19.70819833,1936.0833,707.522657871613,232.02723572788,1114.26215643471
"435",54.71047545,-12.13366649,-0.576850779,1936.1667,707.764883179846,266.817066353274,1684.15982204717
"436",54.71321645,-1.472729798,1.259470408,1936.25,707.995668571562,315.199916421287,1738.8614135057
"437",54.71582883,7.801808243,8.98231897,1936.3333,708.215624478754,357.290831736873,1968.91490846363
"438",54.7183191,16.5053288,2.976310135,1936.4167,708.425299027251,396.790281207311,1790.00380951517
"439",54.72068477,26.02638729,6.15288499,1936.5,708.624482565238,439.999987701125,1884.62979389405
"440",54.72293228,25.01005256,1.56697135,1936.5833,708.813717324718,435.387525186701,1748.02146187931
"441",54.7250673,14.41755244,1.757338149,1936.6667,708.993480705609,387.315262874521,1753.69223828808
"442",54.72708778,2.288725712,1.784143564,1936.75,709.163600103002,332.270643247233,1754.49073632349
"443",54.72899922,-13.01720783,-6.611835078,1936.8333,709.324538603237,262.807264080066,1504.3855821595
"444",54.73080643,-22.44959414,3.818745467,1936.9167,709.476701196365,219.999981211313,1815.09884936307
"445",54.7325076,-22.44959414,-21.9829564,1937,709.619935484883,219.999981211313,1046.50010723926
"446",54.7341073,-19.79944437,-3.534706493,1937.0833,709.754626251438,232.02723572788,1596.04919303197
"447",54.73560942,-12.13366649,-7.701985297,1937.1667,709.88110102437,266.817066353274,1471.91144183463
"448",54.73701233,-1.472729798,-4.064325473,1937.25,709.999222561726,315.199916421287,1580.2725406262
"449",54.73831967,7.801808243,4.059828647,1937.3333,710.109297342465,357.290831736873,1822.28040001621
"450",54.73953443,16.5053288,-1.744905702,1937.4167,710.211577117161,396.790281207311,1649.36500311712
"451",54.74065514,26.02638729,0.432914629,1937.5,710.305938115465,439.999987701125,1714.23940464329
"452",54.74168456,25.01005256,1.74821955,1937.5833,710.392612722521,435.387525186701,1753.42060722446
"453",54.74262488,14.41755244,2.439780098,1937.6667,710.47178533089,387.315262874521,1774.02128581672
"454",54.74347481,2.288725712,4.567756539,1937.75,710.543347325776,332.270643247233,1837.41090345715
"455",54.74423635,-13.01720783,1.272928254,1937.8333,710.60746710221,262.807264080066,1739.26230502676
"456",54.74491097,-22.44959414,2.304640484,1937.9167,710.664268430543,219.999981211313,1769.99565456701
"457",54.74549766,-22.44959414,1.404053539,1938,710.713666271281,219.999981211313,1743.16835469864
"458",54.74599781,-19.79944437,0.753403437,1938.0833,710.755777658975,232.02723572788,1723.78634445227
"459",54.74641232,-12.13366649,-1.212788622,1938.1667,710.790678371387,266.817066353274,1665.21607063425
"460",54.74674059,-1.472729798,-1.374053729,1938.25,710.818317890008,315.199916421287,1660.41219533069
"461",54.74698354,7.801808243,-4.248834808,1938.3333,710.838773676552,357.290831736873,1574.77625036124
"462",54.74714168,16.5053288,0.547486622,1938.4167,710.852088671753,396.790281207311,1717.65235353156
"463",54.74721499,26.02638729,-3.273645224,1938.5,710.85826119166,439.999987701125,1603.82586466413
"464",54.74720409,25.01005256,-0.657299561,1938.5833,710.857343438734,435.387525186701,1681.76335870652
"465",54.74710924,14.41755244,8.735295327,1938.6667,710.849357304329,387.315262874521,1961.5563992357
"466",54.74693117,2.288725712,-1.935699823,1938.75,710.834364252632,332.270643247233,1643.68149734835
"467",54.74667038,-13.01720783,-6.729505368,1938.8333,710.812406382399,262.807264080066,1500.88033908113
"468",54.74632706,-22.44959414,4.503223983,1938.9167,710.783499691161,219.999981211313,1835.48856354239
"469",54.74590282,-22.44959414,3.903648379,1939,710.747779736918,219.999981211313,1817.62799537453
"470",54.74539818,-19.79944437,-7.945996536,1939.0833,710.705290302377,232.02723572788,1464.64266815736
"471",54.74481343,-12.13366649,0.788809862,1939.1667,710.656055804819,266.817066353274,1724.84105525617
"472",54.74415116,-1.472729798,5.828535702,1939.25,710.600294315811,315.199916421287,1874.96785546647
"473",54.74341204,7.801808243,5.154737089,1939.3333,710.538062247688,357.290831736873,1854.89628154216
"474",54.74259656,16.5053288,-5.447968646,1939.4167,710.469400857233,396.790281207311,1539.05563145494
"475",54.74170838,26.02638729,0.231861389,1939.5,710.394618307355,439.999987701125,1708.25029322109
"476",54.7407484,25.01005256,0.849156499,1939.5833,710.313790375819,435.387525186701,1726.63870215283
"477",54.73971742,14.41755244,1.442686782,1939.6667,710.226984420638,387.315262874521,1744.31918816409
"478",54.73862012,2.288725712,0.372611229,1939.75,710.134594486187,332.270643247233,1712.44304571997
"479",54.73745774,-13.01720783,10.77970763,1939.8333,710.036724977387,262.807264080066,2022.45675118023
"480",54.73623137,-22.44959414,8.313319332,1939.9167,709.933467669528,219.999981211313,1948.98628968885
"481",54.73494673,-22.44959414,-8.485395529,1940,709.825304172404,219.999981211313,1448.57468203537
"482",54.73360535,-19.79944437,-1.234203371,1940.0833,709.712363308216,232.02723572788,1664.57815344456
"483",54.73220865,-12.13366649,2.601414331,1940.1667,709.594764637435,266.817066353274,1778.83615689802
"484",54.73076326,-1.472729798,-1.358076398,1940.25,709.473066389594,315.199916421287,1660.88813899411
"485",54.72927097,7.801808243,5.768878451,1940.3333,709.347419278246,357.290831736873,1873.19074447149
"486",54.7277335,16.5053288,3.266894141,1940.4167,709.21796812312,396.790281207311,1798.65992462898
"487",54.72615822,26.02638729,1.547411544,1940.5,709.085333459908,439.999987701125,1747.43880100038
"488",54.72454714,25.01005256,2.665358015,1940.5833,708.949684525619,435.387525186701,1780.74095509089
"489",54.72290218,14.41755244,0.959501784,1940.6667,708.811182979483,387.315262874521,1729.92574297236
"490",54.72123127,2.288725712,3.490000078,1940.75,708.670496507803,332.270643247233,1805.30595687222
"491",54.71953653,-13.01720783,-6.702370962,1940.8333,708.527803609315,262.807264080066,1501.68863732546
"492",54.71782001,-22.44959414,5.131730498,1940.9167,708.383276888925,219.999981211313,1854.21094547424
"493",54.71608998,-22.44959414,1.633461224,1941,708.237612660092,219.999981211313,1750.00210772135
"494",54.71434855,-19.79944437,1.885053582,1941.0833,708.090988579575,232.02723572788,1757.49671295644
"495",54.71259779,-12.13366649,4.021025052,1941.1667,707.943578936232,266.817066353274,1821.12449198888
"496",54.71084607,-1.472729798,-0.238159213,1941.25,707.796088463275,315.199916421287,1694.24899806112
"497",54.70909541,7.801808243,3.489054104,1941.3333,707.648687239684,357.290831736873,1805.27777755171
"498",54.7073478,16.5053288,-1.312720241,1941.4167,707.501542818517,396.790281207311,1662.23923921988
"499",54.70561145,26.02638729,-1.132041689,1941.5,707.355346461382,439.999987701125,1667.6214155008
"500",54.7038882,25.01005256,-2.413983012,1941.5833,707.210253091709,435.387525186701,1629.43407059568
"501",54.70217986,14.41755244,-8.21977592,1941.6667,707.066415107001,387.315262874521,1456.48714061711
"502",54.70049428,2.288725712,-2.189262934,1941.75,706.92449345776,332.270643247233,1636.12818597501
"503",54.69883303,-13.01720783,3.618332521,1941.8333,706.784620334086,262.807264080066,1809.12881145646
"504",54.69719766,-22.44959414,-0.047647111,1941.9167,706.64692624213,219.999981211313,1699.92410285503
"505",54.69559548,-22.44959414,-7.046044282,1942,706.512026665735,219.999981211313,1491.45106141613
"506",54.69402773,-19.79944437,-9.49462568,1942.0833,706.38002600982,232.02723572788,1418.51104404085
"507",54.69249567,-12.13366649,-5.058872728,1942.1667,706.251030363255,266.817066353274,1550.64628678
"508",54.69100589,-1.472729798,1.181680967,1942.25,706.125594587672,315.199916421287,1736.5441684336
"509",54.68955929,7.801808243,-4.891409906,1942.3333,706.003794460837,357.290831736873,1555.63478385687
"510",54.68815681,16.5053288,-5.393529101,1942.4167,705.885709128413,396.790281207311,1540.67731385498
"511",54.68680423,26.02638729,-0.613234464,1942.5,705.771825252044,439.999987701125,1683.075999954
"512",54.6855021,25.01005256,-0.49559708,1942.5833,705.662189140363,435.387525186701,1686.58026280593
"513",54.68425102,14.41755244,-0.101846891,1942.6667,705.556851311881,387.315262874521,1698.3095627388
"514",54.68305594,2.288725712,1.428175409,1942.75,705.456228544303,332.270643247233,1743.8869134602
"515",54.68191706,-13.01720783,-1.364751723,1942.8333,705.360337677131,262.807264080066,1660.68928984747
"516",54.68083471,-22.44959414,3.768716072,1942.9167,705.269206495546,219.999981211313,1813.60853952752
"517",54.67981292,-22.44959414,-4.730261721,1943,705.183174315539,219.999981211313,1560.43517620792
"518",54.67885165,-19.79944437,1.920550156,1943.0833,705.102237769207,232.02723572788,1758.55410918041
"519",54.67795097,-12.13366649,-7.444327775,1943.1667,705.026402750377,266.817066353274,1479.58672032318
"520",54.67711406,-1.472729798,5.495572802,1943.25,704.955937007152,315.199916421287,1865.04932887342
"521",54.67634064,7.801808243,-5.378191523,1943.3333,704.890816964225,357.290831736873,1541.13420011849
"522",54.67563063,16.5053288,-5.081002644,1943.4167,704.831035885797,396.790281207311,1549.98706570658
"523",54.67498636,26.02638729,-1.401416595,1943.5,704.776789952078,439.999987701125,1659.59709156363
"524",54.67440743,25.01005256,-0.384502707,1943.5833,704.728045484064,435.387525186701,1689.88961797114
"525",54.67389366,14.41755244,3.00851077,1943.6667,704.684787326202,387.315262874521,1790.96302405397
"526",54.67344658,2.288725712,2.737784763,1943.75,704.647144300689,332.270643247233,1782.89845259613
"527",54.67306576,-13.01720783,3.04409927,1943.8333,704.615080202596,262.807264080066,1792.0231586325
"528",54.67275097,-22.44959414,1.276800113,1943.9167,704.588575666493,219.999981211313,1739.37764261078
"529",54.67250304,-22.44959414,-0.222951844,1944,704.567700576319,219.999981211313,1694.70200556987
"530",54.67232154,-19.79944437,-1.572920053,1944.0833,704.552418727141,232.02723572788,1654.48822925802
"531",54.6722063,-12.13366649,-5.43858279,1944.1667,704.542715805382,266.817066353274,1539.33522375287
"532",54.67215748,-1.472729798,1.700529378,1944.25,704.538605282645,315.199916421287,1751.99997976354
"533",54.67217473,7.801808243,3.525974068,1944.3333,704.540057689798,357.290831736873,1806.37757469052
"534",54.67225798,16.5053288,-5.477629674,1944.4167,704.547067133015,396.790281207311,1538.17206846641
"535",54.67240679,26.02638729,-4.298837024,1944.5,704.559596565391,439.999987701125,1573.28675015233
"536",54.67262094,25.01005256,-2.382716534,1944.5833,704.57762746347,435.387525186701,1630.36545782685
"537",54.6729005,14.41755244,0.609504245,1944.6667,704.601165721081,387.315262874521,1719.49977690204
"538",54.67324448,2.288725712,6.937986865,1944.75,704.63012798268,332.270643247233,1908.01694551197
"539",54.67365283,-13.01720783,-0.156488115,1944.8333,704.664510038392,262.807264080066,1696.68187258677
"540",54.67412578,-22.44959414,-0.224574381,1944.9167,704.704331253646,219.999981211313,1694.65367232799
"541",54.67466183,-22.44959414,3.074889368,1945,704.749465332168,219.999981211313,1792.94035513041
"542",54.67526111,-19.79944437,1.824140063,1945.0833,704.799923219636,232.02723572788,1755.68217939106
"543",54.67592406,-12.13366649,1.55769976,1945.1667,704.855741962955,266.817066353274,1747.74527341514
"544",54.67664868,-1.472729798,-7.803961818,1945.25,704.916753167094,315.199916421287,1468.87369548089
"545",54.67743529,7.801808243,-2.579286803,1945.3333,704.982983775258,357.290831736873,1624.5098882109
"546",54.67828454,16.5053288,-7.483655932,1945.4167,705.054488515833,396.790281207311,1478.41518628423
"547",54.67919396,26.02638729,-0.005624196,1945.5,705.131059420953,439.999987701125,1701.17591018836
"548",54.68016409,25.01005256,0.709740014,1945.5833,705.212741957278,435.387525186701,1722.48566854463
"549",54.68119577,14.41755244,-3.598790718,1945.6667,705.29960685072,387.315262874521,1594.14020830767
"550",54.68228607,2.288725712,5.628945279,1945.75,705.391407402559,332.270643247233,1869.02231943755
"551",54.68343576,-13.01720783,-2.466271339,1945.8333,705.48820844488,262.807264080066,1627.87647014874
"552",54.68464587,-22.44959414,-3.035094176,1945.9167,705.590096701125,219.999981211313,1610.93198643742
"553",54.68591306,-22.44959414,-0.136361864,1946,705.696790951592,219.999981211313,1697.28140711678
"554",54.68723831,-19.79944437,1.41216258,1946.0833,705.808373709845,232.02723572788,1743.40991235808
"555",54.68862286,-12.13366649,3.74500125,1946.1667,705.924949380806,266.817066353274,1812.90210619018
"556",54.69006297,-1.472729798,8.682623892,1946.25,706.046203065762,315.199916421287,1959.98738650563
"557",54.69155983,7.801808243,-4.193411622,1946.3333,706.172234959759,357.290831736873,1576.42723413214
"558",54.69311493,16.5053288,0.301513963,1946.4167,706.303170517095,396.790281207311,1710.32515173384
"559",54.69472414,26.02638729,2.778845624,1946.5,706.438662002028,439.999987701125,1784.12160160691
"560",54.69638891,25.01005256,0.293514917,1946.5833,706.578831500959,435.387525186701,1710.08687068069
"561",54.69811097,14.41755244,-0.11570565,1946.6667,706.723824675588,387.315262874521,1697.8967285471
"562",54.69988585,2.288725712,-7.388654507,1946.75,706.87326516302,332.270643247233,1481.24515370774
"563",54.70171528,-13.01720783,-1.084551134,1946.8333,707.027298624956,262.807264080066,1669.03609663401
